variant,ym,p_risk,regime,ret,dd6,breadth,newlow_raw,newlow_t,trend,P_S0,P_S1,P_S2
zclip2,2025-03,0.7017348604605527,Risk,0.030425770083210457,-9.030334502270755,0.23173803526448364,0.1677096370463079,2.0,-0.048467322341249376,0.0,0.99999999814845,1.8515500284795664e-09
zclip2,2025-04,0.8508516405837261,Risk,0.055174550880334294,-4.149986320647181,0.44221105527638194,0.01373283395755306,-0.5771447901250526,-0.0065084513560545836,0.0,6.315858620091566e-05,0.9999368414137991
zclip2,2025-05,0.9254258201256587,Risk,0.13864929369746903,-8.901506871653952,0.6077694235588973,0.0149812734082397,-0.5598654121652816,0.054373798994654,0.0,6.648172877476168e-10,0.9999999993351827
zclip2,2025-06,0.9627129100628276,Risk,0.0565615108884876,-8.901506871653952,0.6946182728410513,0.014943960149439602,-0.5370992079529311,0.1731593442650227,0.0,7.098520302378365e-15,0.9999999999999929
zclip2,2025-07,0.9813564550314137,Risk,-0.01831182604318171,-8.901506871653952,0.7025,0.0161892901618929,-0.521423337638907,0.20326394938316508,0.0,4.801291343504987e-16,0.9999999999999996
zclip2,2025-08,0.9906782275149004,Risk,0.07488679795710262,-8.901506871653952,0.6221945137157108,0.029850746268656716,-0.2903085302791934,0.16283542110893048,0.0,3.2255859855158994e-12,0.9999999999967745
zclip2,2025-09,0.9953391137568821,Risk,0.19941011588801794,-19.894662107505688,0.5810473815461347,0.036069651741293535,-0.08043839405247831,0.20077369439638454,0.0,2.2727391875209184e-12,0.9999999999977273
zclip2,2025-10,0.997669556878441,Risk,-0.044043800878727946,-19.894662107505688,0.5616438356164384,0.055900621118012424,0.44939549401950313,0.3394639198645848,0.0,3.8706491760122833e-19,1.0
zclip2,2025-11,0.9988347784391479,Risk,0.07323907704836685,-19.894662107505688,0.5591531755915318,0.02608695652173913,-0.38620114859013177,0.24419642262152758,0.0,2.9038695882006995e-13,0.9999999999997096
zclip2,2025-12,0.9994173892195413,Risk,0.23971267417636266,-19.894662107505688,0.5261194029850746,0.05217391304347826,0.4247787924488822,0.2649523475400175,0.0,1.3043291880730876e-13,0.9999999999998695
zclip2,2026-01,0.9997086946097706,Risk,0.19519520978992544,-38.630429604794614,0.568407960199005,0.02977667493796526,-0.2700608223669889,0.40944755765938273,0.0,2.2565283271544323e-21,1.0
zclip2,2026-02,0.9998543473048853,Risk,-0.19084643404922963,,0.6878109452736318,0.034739454094292806,-0.13463002504521004,0.5145445961220702,0.0,2.8580005593820524e-30,1.0
zclip2,2026-03,0.9999271727441963,Risk,0.3060707394429423,,0.47139303482587064,0.05093167701863354,0.33052195056055683,0.22453110494167575,0.0,3.6329856629324194e-09,0.9999999963670143
zclip2,2026-04,0.9999635863720981,Risk,0.28448510731373733,,0.6687422166874222,0.01987577639751553,-0.6146557544205323,0.41137237956509753,0.0,7.923224136988696e-24,1.0
zclip2,2026-05,0.9999817931860491,Risk,3.894198542830907e-05,,0.4166666666666667,0.16770186335403728,2.0,0.5729459789192315,0.0,1.1825538652500975e-20,1.0
zclip2,2026-06,0.9999908965930245,Risk,-0.22191170974465646,,0.24906600249066002,0.03482587064676617,-0.22364493089542425,0.4630986814240598,0.0,8.630880806602098e-23,1.0
zclip2,2026-07,0.9999953761632856,Risk,,,0.2082294264339152,0.018703241895261846,-0.64404227666039,0.13992806481532993,0.0,2.8853290650910117e-07,0.9999997114670934
pct60,2004-01,,Benign,0.04115495923412649,-22.1225153975113,0.42348008385744235,0.029227557411273485,0.5,0.15824128686832947,,,
pct60,2004-02,,Benign,-0.0033053167990804155,-23.125651268905422,0.4716981132075472,0.03333333333333333,0.5,0.1613811332129025,,,
pct60,2004-03,,Benign,-0.020056755416844152,-23.125651268905422,0.4225941422594142,0.041666666666666664,0.5,0.12127312523347315,,,
pct60,2004-04,,Benign,-0.06837883983548998,-17.04822669606366,0.4435146443514644,0.079002079002079,0.5,0.07128273535108715,,,
pct60,2004-05,,Benign,-0.022454777350083832,-11.790086712312286,0.27348643006263046,0.043568464730290454,0.5,-0.010148399600305103,,,
pct60,2004-06,,Benign,-0.06420284374016216,-8.936841114166516,0.28958333333333336,0.022821576763485476,0.5,-0.03760665885061895,,,
pct60,2004-07,,Benign,0.0927869801410397,-8.936841114166516,0.225,0.05578512396694215,0.5,-0.1056667270607355,,,
pct60,2004-08,,Benign,0.03922498257022733,-8.936841114166516,0.38958333333333334,0.02053388090349076,0.5,-0.01601324675233033,,,
pct60,2004-09,,Benign,-0.0002993689206676198,-8.936841114166516,0.5435684647302904,0.026694045174537988,0.5,0.017163207917091326,,,
pct60,2004-10,,Benign,0.05177036236022192,-10.900575155165859,0.5663900414937759,0.03696098562628337,0.5,0.011368610080991055,,,
pct60,2004-11,,Benign,0.020340279025603536,-10.900575155165859,0.6970954356846473,0.02459016393442623,0.5,0.060744857088629985,,,
pct60,2004-12,,Benign,0.04105280605239425,-10.900575155165859,0.7125256673511293,0.016293279022403257,0.0,0.08167439434173603,,,
pct60,2005-01,,Benign,0.08433576939534881,-10.900575155165859,0.8459958932238193,0.014256619144602852,0.0,0.11980339957208566,,,
pct60,2005-02,,Benign,-0.045166897383133287,-10.900575155165859,0.9301848049281314,0.012195121951219513,0.0,0.1917411217093751,,,
pct60,2005-03,,Benign,-0.05631265563671062,-8.150820576126073,0.889344262295082,0.014227642276422764,0.07142857142857142,0.11883663529980971,,,
pct60,2005-04,,Benign,0.06464395365828834,-8.322152523383552,0.7402862985685071,0.028455284552845527,0.5333333333333333,0.0381519981234112,,,
pct60,2005-05,,Benign,0.03911519187847001,-8.322152523383552,0.7576374745417516,0.016260162601626018,0.1875,0.07708156318980375,,,
pct60,2005-06,,Benign,0.10229533870135499,-8.322152523383552,0.8065173116089613,0.014198782961460446,0.058823529411764705,0.09291739768206721,,,
pct60,2005-07,,Benign,-0.02516002305878673,-8.746719412492364,0.8780487804878049,0.012072434607645875,0.0,0.16735933682648987,,,
pct60,2005-08,,Benign,0.12708967654909675,-8.746719412492364,0.7439024390243902,0.01603206412825651,0.2631578947368421,0.11176872813970651,,,
pct60,2005-09,,Benign,-0.05151474919205312,-8.746719412492364,0.9004065040650406,0.005671077504725898,0.0,0.19932315682764482,,,
pct60,2005-10,,Benign,0.12030805175416193,-8.746719412492364,0.8536585365853658,0.007518796992481203,0.047619047619047616,0.11552293340277414,,,
pct60,2005-11,,Benign,0.0631474730322672,-11.5340989307117,0.8985801217038539,0.00375234521575985,0.0,0.19429252939974578,,,
pct60,2005-12,,Benign,0.014832830212289538,-17.808423193543497,0.8373493975903614,0.009328358208955223,0.13043478260869565,0.22232906025660304,,,
pct60,2006-01,,Benign,-0.0201738719136767,-17.808423193543497,0.7454909819639278,0.005597014925373134,0.041666666666666664,0.199220547453102,,,
pct60,2006-02,,Benign,-0.00874167246273494,-17.808423193543497,0.6616257088846881,0.00558659217877095,0.04,0.1435452088081431,,,
pct60,2006-03,,Benign,0.04422624739817227,-17.808423193543497,0.5902255639097744,0.0074211502782931356,0.15384615384615385,0.10154566353499148,,,
pct60,2006-04,,Benign,-0.07186579891986777,-17.808423193543497,0.6303939962476548,0.011131725417439703,0.25925925925925924,0.11278025181992381,,,
pct60,2006-05,,Benign,-0.01711309675450623,-8.639293468825793,0.416044776119403,0.05730129390018484,0.9642857142857143,0.015212804000979619,,,
pct60,2006-06,,Benign,0.002061476913616911,-5.153632653612938,0.2947761194029851,0.011029411764705883,0.2413793103448276,-0.013166327380923458,,,
pct60,2006-07,,Benign,0.04231715200737107,-5.9967543387908995,0.24394785847299813,0.014678899082568808,0.4666666666666667,-0.016672469677263595,,,
pct60,2006-08,,Benign,0.013801650043684832,-5.9967543387908995,0.33766233766233766,0.012844036697247707,0.3548387096774194,0.014602599869848435,,,
pct60,2006-09,,Benign,-0.005002140264830257,-6.386264430782818,0.49907578558225507,0.01282051282051282,0.34375,0.02320683621676341,,,
pct60,2006-10,,Benign,0.04958404579405595,-6.386264430782818,0.522140221402214,0.012750455373406194,0.3333333333333333,0.01908522473013526,,,
pct60,2006-11,,Benign,0.0015709987092444866,-6.386264430782818,0.7522935779816514,0.014519056261343012,0.5,0.06400078824017569,,,
pct60,2006-12,,Benign,-0.0517476837905162,-6.386264430782818,0.7119266055045872,0.019855595667870037,0.6285714285714286,0.059890355051110525,,,
pct60,2007-01,,Benign,0.04198553639575109,-6.386264430782818,0.5394495412844037,0.032432432432432434,0.8055555555555556,0.004252712379903002,,,
pct60,2007-02,,Benign,0.024842369408128562,-18.268953995384496,0.6190476190476191,0.03423423423423423,0.8378378378378378,0.0450758281281636,,,
pct60,2007-03,,Benign,0.061746541180188075,-18.268953995384496,0.7231329690346083,0.012612612612612612,0.2894736842105263,0.06339369480008655,,,
pct60,2007-04,,Benign,0.10288284894052024,-18.268953995384496,0.8061594202898551,0.01981981981981982,0.5897435897435898,0.10289315874078206,,,
pct60,2007-05,,Benign,0.0250982947648013,-18.268953995384496,0.8826714801444043,0.012589928057553957,0.275,0.1760744838779892,,,
pct60,2007-06,,Benign,0.10878071036997672,-18.268953995384496,0.8954954954954955,0.012544802867383513,0.2682926829268293,0.17157764065553208,,,
pct60,2007-07,,Benign,-0.031051032028847292,-23.042352546683908,0.9117117117117117,0.012522361359570662,0.2619047619047619,0.2357287915979698,,,
pct60,2007-08,,Benign,0.03909802834457499,-23.042352546683908,0.8432432432432433,0.008928571428571428,0.13953488372093023,0.17232185377212264,,,
pct60,2007-09,,Benign,0.060812398984444904,-23.75039993492264,0.8216216216216217,0.010676156583629894,0.18181818181818182,0.18597959723074153,,,
pct60,2007-10,,Benign,-0.0769305712974303,-23.75039993492264,0.6834532374100719,0.01060070671378092,0.17777777777777778,0.20556931502929685,,,
pct60,2007-11,,Benign,-0.0046537225168874485,-19.390534055808338,0.4946236559139785,0.012345679012345678,0.30434782608695654,0.09064464839158813,,,
pct60,2007-12,,Benign,-0.1436116399354005,-17.00938062473454,0.4400715563506261,0.012280701754385965,0.2978723404255319,0.061961428788612466,,,
pct60,2008-01,,Benign,0.05351203839037111,-20.19609395422751,0.16607142857142856,0.03152364273204904,0.8125,-0.11030726319812328,,,
pct60,2008-02,,Benign,-0.004457768023614417,-21.95639635110014,0.23309608540925267,0.017452006980802792,0.6326530612244898,-0.06571552666346805,,,
pct60,2008-03,,Benign,0.07129148713604883,-26.530536804210758,0.19081272084805653,0.015706806282722512,0.56,-0.07085405855911349,,,
pct60,2008-04,,Benign,0.014544226557667628,-50.301236840175,0.26455026455026454,0.017421602787456445,0.6274509803921569,-0.002413875470199361,,,
pct60,2008-05,,Benign,-0.095625303030343,-49.31210299564691,0.356140350877193,0.017421602787456445,0.6153846153846154,0.01613525253455018,,,
pct60,2008-06,,Benign,-0.04791273487358194,-43.95254845785039,0.29597197898423816,0.10416666666666667,1.0,-0.08147053381121248,,,
pct60,2008-07,,Benign,-0.0755203586899934,-41.13202266736796,0.24781849912739964,0.031088082901554404,0.7962962962962963,-0.10874284490467363,,,
pct60,2008-08,,Benign,-0.01775825633142869,-37.484600271205935,0.17770034843205576,0.14457831325301204,1.0,-0.16019089939252723,,,
pct60,2008-09,,Benign,-0.23134399572164677,-35.17188776606094,0.14285714285714285,0.10652920962199312,0.9821428571428571,-0.15005229851235985,,,
pct60,2008-10,,Benign,-0.03323280897476555,-19.704612573727786,0.01916376306620209,0.024054982817869417,0.6842105263157895,-0.3676482008703952,,,
pct60,2008-11,,Benign,0.044978511462916426,-17.046503244304912,0.05025996533795494,0.010309278350515464,0.13793103448275862,-0.36328060602431195,,,
pct60,2008-12,,Benign,0.033473561437039834,-17.046503244304912,0.06368330464716007,0.010309278350515464,0.13559322033898305,-0.2797203962162543,,,
pct60,2009-01,1.0,Risk,-0.08525867370867979,-15.818915824881863,0.0963855421686747,0.00859106529209622,0.1016949152542373,-0.21296970755925537,2.995222322494497e-36,5.661078039726782e-29,1.0
pct60,2009-02,1.0,Risk,0.13473747356270582,-5.23507102218862,0.11855670103092783,0.02577319587628866,0.7457627118644068,-0.2549394517452872,3.860532100246648e-36,2.739864223805742e-29,1.0
pct60,2009-03,1.0,Risk,0.13521129297623613,-5.23507102218862,0.3556701030927835,0.005128205128205128,0.01694915254237288,-0.07152892309056592,6.16649179205483e-32,8.367215272626227e-29,1.0
pct60,2009-04,0.9999999999999972,Risk,0.019374035739815998,-8.039541043237852,0.7920962199312714,0.005119453924914676,0.01694915254237288,0.08430311563580845,5.558442122755755e-15,5.533952095065009e-18,0.9999999999999944
pct60,2009-05,0.5003055822024478,Risk,-0.004169431902441678,-11.308526734305968,0.8333333333333334,0.005110732538330494,0.01694915254237288,0.11582055272844527,0.9993861019887094,5.46721278443129e-06,0.0006084307985062796
pct60,2009-06,0.2501564807240099,Benign,0.12029617158463801,-11.308526734305968,0.8092783505154639,0.003395585738539898,0.0,0.12039650568715698,0.999985241508856,1.4758491143986727e-05,2.3047522808356125e-20
pct60,2009-07,0.1250793885603848,Benign,0.022192357015423214,-11.308526734305968,0.8970840480274442,0.003389830508474576,0.0,0.2288316787069986,0.9999954072064806,4.592793519412377e-06,4.437487067708116e-30
pct60,2009-08,0.06254168812237747,Benign,0.0510663946409764,-11.308526734305968,0.8683760683760684,0.005084745762711864,0.05084745762711865,0.21152881440654714,0.9999920246312597,7.975368740266522e-06,2.070833026621658e-29
pct60,2009-09,0.03131926389382711,Benign,-0.05525543136425026,-9.826886588548733,0.7662116040955631,0.005067567567567568,0.05084745762711865,0.21100335580063334,0.9998063206694465,0.0001936793305534928,2.1997844615553344e-26
pct60,2009-10,0.016666008070534994,Benign,-0.015872794001580925,-9.826886588548733,0.6207482993197279,0.008431703204047217,0.22033898305084745,0.11846226221756012,0.9959744955055143,0.004025504494485759,6.116816335197178e-19
pct60,2009-11,0.05872962980028115,Benign,0.08174983668112512,-10.921698461936312,0.47368421052631576,0.0067226890756302525,0.1864406779661017,0.0712545545250961,0.7984134969429121,0.20158650305412115,2.966733772990189e-12
pct60,2009-12,0.10686316698740793,Benign,-0.047742689070899846,-10.921698461936312,0.5610169491525424,0.008389261744966443,0.23728813559322035,0.11033078928034609,0.6900065916510548,0.30999340834882094,1.2423015144477315e-13
pct60,2010-01,0.34420677781600917,Benign,-0.0048988707108124085,-10.921698461936312,0.3559322033898305,0.01669449081803005,0.7288135593220338,0.034310035476126294,0.0,0.8368992227107791,0.16310077728922082
pct60,2010-02,0.4739396506256234,Benign,0.06162752714789543,-10.921698461936312,0.40878378378378377,0.0066555740432612314,0.1864406779661017,0.015479414443327906,0.0,0.792654953129525,0.20734504687047503
pct60,2010-03,0.4913477754945388,Benign,0.028774010520898452,-10.921698461936312,0.5430016863406408,0.008305647840531562,0.2542372881355932,0.05702194992769746,0.0,0.9824881992730916,0.017511800726908396
pct60,2010-04,0.5478189959236602,Benign,-0.05759781759966809,-10.37748320233044,0.5932773109243697,0.03820598006644518,0.9322033898305084,0.06308711798021331,0.0,0.7914195672944366,0.20858043270556337
pct60,2010-05,0.5869781306874295,Benign,0.03475402227722779,-3.91121457460053,0.4429530201342282,0.01652892561983471,0.711864406779661,-0.0029349726695730993,0.0,0.7477254690976027,0.2522745309023973
pct60,2010-06,0.5905328224028465,Benign,0.035941986108499524,-3.845078550467851,0.52,0.014802631578947368,0.6610169491525424,0.02514853549060055,0.0,0.8118249717634728,0.18817502823652726
pct60,2010-07,0.5650241906038806,Benign,-0.009424017363899306,-3.845078550467851,0.5640599001663894,0.016339869281045753,0.6949152542372882,0.055829218533211336,0.0,0.9209688823901706,0.07903111760982931
pct60,2010-08,0.6196934413577927,Risk,0.07462921164467073,-8.337227923902812,0.5149501661129569,0.037520391517128875,0.9152542372881356,0.0363023259848881,0.0,0.6512746157765906,0.3487253842234094
pct60,2010-09,0.5611446451039308,Risk,0.005414266402295365,-9.064177775192928,0.6461794019933554,0.00487012987012987,0.05084745762711865,0.09618033981896787,0.0,0.9948083022998618,0.0051916977001381474
pct60,2010-10,0.5307414360750502,Risk,0.011513876774815301,-9.064177775192928,0.7166392092257001,0.003246753246753247,0.0,0.08833412707003842,0.0,0.9993235459076611,0.0006764540923388786
pct60,2010-11,0.5307619002529249,Risk,0.07684956907217955,-9.064177775192928,0.5773026315789473,0.021103896103896104,0.7966101694915254,0.08175307313050299,0.0,0.9384352711384005,0.06156472886159941
pct60,2010-12,0.5156008904780655,Risk,0.009132121145173144,-9.390475387247498,0.6356209150326797,0.004838709677419355,0.05084745762711865,0.13271851868142573,0.0,0.9991202385935881,0.0008797614064119671
pct60,2011-01,0.508927993275671,Risk,-0.0630178491259451,-9.390475387247498,0.5481239804241436,0.04019292604501608,0.9322033898305084,0.11957276955761448,0.0,0.9954898078534474,0.004510192146552609
pct60,2011-02,0.5101352300338842,Risk,0.0863197535857878,-23.251203200063088,0.4042207792207792,0.0688,0.9491525423728814,0.04138724794095733,0.0,0.9773150664158051,0.022684933584194905
pct60,2011-03,0.5053730547486861,Risk,0.040660824149329144,-25.852864569071464,0.5097402597402597,0.011164274322169059,0.3898305084745763,0.10304364967273119,0.0,0.9987782410730242,0.0012217589269758267
pct60,2011-04,0.5038525450863058,Risk,-0.022756360394378228,-25.852864569071464,0.512987012987013,0.030254777070063694,0.7966101694915254,0.11869774828595674,0.0,0.9953359291521492,0.00466407084785087
pct60,2011-05,0.5073199817070336,Risk,-0.01950087042907933,-24.20813200447799,0.4251207729468599,0.042993630573248405,0.9322033898305084,0.07751751056133888,0.0,0.9784251633444772,0.02157483665552287
pct60,2011-06,0.5050634719683136,Risk,0.015480637523060725,-24.20813200447799,0.432475884244373,0.006309148264984227,0.1694915254237288,0.04126517741947798,0.0,0.9943860755408129,0.005613924459187073
pct60,2011-07,0.502607879275087,Risk,-0.11864747503555884,-23.91924189646364,0.5846645367412141,0.0047169811320754715,0.05084745762711865,0.04127518485936128,0.0,0.9996954268362791,0.0003045731637208258
pct60,2011-08,0.6518734627629676,Risk,-0.058751861219887624,-12.122613715830276,0.36363636363636365,0.0015723270440251573,0.0,-0.08285941892949396,0.0,0.39772190749830316,0.6022780925016968
pct60,2011-09,0.8230661968456473,Risk,0.07876133866014645,-7.933741609358291,0.2054140127388535,0.031446540880503145,0.8135593220338984,-0.1365310667223814,0.0,0.011482138143345916,0.988517861856654
pct60,2011-10,0.9077549969386457,Risk,-0.03222579979734985,-7.882660174514566,0.2761904761904762,0.006289308176100629,0.2033898305084746,-0.05115424439360188,0.0,0.015112405936711782,0.9848875940632882
pct60,2011-11,0.944612361081798,Risk,-0.011783437933314267,-13.020185847949882,0.2854889589905363,0.018867924528301886,0.6779661016949152,-0.07140901812878174,0.0,0.03706054955009906,0.9629394504499009
pct60,2011-12,0.9682095247846569,Risk,0.07123141823246693,-13.020185847949882,0.33490566037735847,0.009404388714733543,0.3559322033898305,-0.07711183414770117,0.0,0.01638662302496828,0.9836133769750317
pct60,2012-01,0.975838132616069,Risk,0.03807155136815821,-13.661869861640385,0.44654088050314467,0.004702194357366771,0.06779661016949153,0.00013734079217226375,0.0,0.03306651910503812,0.9669334808949619
pct60,2012-02,0.7996753340465839,Risk,-0.007984219154045014,-13.661869861640385,0.6572327044025157,0.006259780907668232,0.22033898305084745,0.046407847367799133,0.0,0.7529749290458023,0.2470250709541977
pct60,2012-03,0.6591468087442983,Risk,-0.015913312648463407,-13.661869861640385,0.5220125786163522,0.010954616588419406,0.4745762711864407,0.04221316966275463,0.0,0.9627634331159746,0.037236566884025435
pct60,2012-04,0.584718596844388,Risk,-0.06988936382815414,-11.493339096104327,0.38836477987421386,0.051643192488262914,0.9322033898305084,0.031500741932268234,0.0,0.979419230111045,0.020580769888954985
pct60,2012-05,0.5679129989565194,Risk,0.005717499731487274,-7.3236472533480645,0.3213166144200627,0.050078247261345854,0.9152542372881356,-0.029407077981188294,0.0,0.8977851978626985,0.1022148021373015
pct60,2012-06,0.5954983760451378,Risk,0.015091601621011197,-7.3236472533480645,0.39184952978056425,0.0140625,0.559322033898305,-0.025556756071804798,0.0,0.7538324937324877,0.24616750626751221
pct60,2012-07,0.6377637398811238,Risk,0.012290184859023556,-7.3236472533480645,0.3395931142410016,0.0171606864274571,0.6440677966101694,-0.013657506765791227,0.0,0.6399417925657804,0.3600582074342196
pct60,2012-08,0.6337425324778511,Risk,0.0478132432884939,-7.3236472533480645,0.4507042253521127,0.014040561622464899,0.5254237288135594,-0.003589130206397849,0.0,0.7405573498508435,0.2594426501491565
pct60,2012-09,0.5728707094834693,Risk,-0.04215483540831033,-6.781851986112352,0.5774647887323944,0.014040561622464899,0.5084745762711864,0.03794308130433076,0.0,0.9760022270218248,0.023997772978175232
pct60,2012-10,0.5442037975658283,Risk,0.010899221353768418,-6.451672422199928,0.5007824726134585,0.029503105590062112,0.7627118644067796,-0.010632422558024934,0.0,0.9689262287036257,0.031073771296374383
pct60,2012-11,0.5292285086425625,Risk,0.03318848549009101,-6.451672422199928,0.4546875,0.030959752321981424,0.7796610169491526,0.0028183782082578926,0.0,0.9714935605614068,0.028506439438593295
pct60,2012-12,0.525202520262821,Risk,-0.017580985234935786,-12.331740126719692,0.48829953198127923,0.0046439628482972135,0.06779661016949153,0.03729184304887848,0.0,0.9576469362338415,0.042353063766158563
pct60,2013-01,0.5133825270687579,Risk,0.03290113395716787,-12.132306921640767,0.5351014040561622,0.018575851393188854,0.6779661016949152,0.021832651438406066,0.0,0.9968749322506106,0.003125067749389392
pct60,2013-02,0.5069127468579879,Risk,-0.010658811881641417,-12.132306921640767,0.6090342679127726,0.007739938080495356,0.3220338983050847,0.05412612020521722,0.0,0.9991140667055638,0.0008859332944361731
pct60,2013-03,0.5037141871453086,Risk,-0.02042010443338027,-11.185651488465798,0.6319875776397516,0.009287925696594427,0.4067796610169492,0.03556642853750416,0.0,0.9989687451347414,0.0010312548652585242
pct60,2013-04,0.5024475357456166,Risk,0.01889055147974239,-11.021884452870378,0.6253869969040248,0.010819165378670788,0.4745762711864407,0.010206728522246874,0.0,0.9976382313081509,0.002361768691849131
pct60,2013-05,0.5015097888728255,Risk,-0.06882891440907302,-11.015218938396721,0.6873065015479877,0.0030864197530864196,0.01694915254237288,0.021540732752069407,0.0,0.9988559159999313,0.0011440840000687337
pct60,2013-06,0.5254937177494423,Risk,0.02721490912433233,-4.77913215205239,0.4891640866873065,0.0015432098765432098,0.0,-0.04779646160269803,0.0,0.9010447067478816,0.09895529325211838
pct60,2013-07,0.5170942947229531,Risk,0.006441882241114527,-7.246142739958561,0.5681114551083591,0.007716049382716049,0.3559322033898305,-0.014719593069165772,0.0,0.982610256607072,0.01738974339292801
pct60,2013-08,0.5109050845045584,Risk,0.03664941969455038,-8.3866660186533,0.46367851622874806,0.01848998459167951,0.711864406779661,-0.006923695813577788,0.0,0.9905682514276727,0.009431748572327281
pct60,2013-09,0.5060595771240837,Risk,0.016590219899681458,-8.3866660186533,0.5564142194744977,0.013846153846153847,0.576271186440678,0.02545937463204781,0.0,0.9975718605127821,0.0024281394872178747
pct60,2013-10,0.5036137018969418,Risk,0.007280479951982111,-7.768226263366884,0.5246913580246914,0.013824884792626729,0.576271186440678,0.039725518451936746,0.0,0.9976643466604004,0.0023356533395996484
pct60,2013-11,0.5033350624135403,Risk,-0.016397144746090997,-7.727631580911054,0.4567901234567901,0.009188361408882083,0.4576271186440678,0.04477692635325284,0.0,0.9938871541397223,0.006112845860277731
pct60,2013-12,0.503263788164493,Risk,-0.034897104715772675,-6.189405687248028,0.42592592592592593,0.019877675840978593,0.7796610169491526,0.028749479173697367,0.0,0.9936149721691083,0.006385027830891618
pct60,2014-01,0.5037225362982084,Risk,0.02000873983557061,-3.421768335813602,0.43143297380585516,0.010703363914373088,0.4915254237288136,-0.005370800305059548,0.0,0.9916374311361523,0.00836256886384765
pct60,2014-02,0.5019013663212643,Risk,0.0028383957216482347,-3.421768335813602,0.5153846153846153,0.013761467889908258,0.559322033898305,0.014360489492486599,0.0,0.9998396073113598,0.00016039268864018427
pct60,2014-03,0.5009568867006898,Risk,-0.011996286513861865,-3.421768335813602,0.5806451612903226,0.010703363914373088,0.4745762711864407,0.018440361331302,0.0,0.9999751858397692,2.4814160230837574e-05
pct60,2014-04,0.5004921535630965,Risk,0.01690798771251334,-8.736636425309053,0.5911179173047473,0.010687022900763359,0.4576271186440678,-0.0013179598132411067,0.0,0.9999451591489936,5.484085100640114e-05
pct60,2014-05,0.5002461125551012,Risk,0.0036341581495165087,-8.736636425309053,0.5886850152905199,0.05030487804878049,0.9661016949152542,0.01054159749314762,0.0,0.9999998569057886,1.4309421143038265e-07
pct60,2014-06,0.5002145756943014,Risk,0.03691428855712653,-8.888370740264406,0.5688073394495413,0.007621951219512195,0.288135593220339,0.009353322563359141,0.0,0.9996339223329969,0.0003660776670031272
pct60,2014-07,0.5001072898329482,Risk,-0.0036510787898287322,-9.515865937522005,0.6467889908256881,0.0213089802130898,0.7966101694915254,0.043797608487609586,0.0,0.99999999205681,7.94319000676661e-09
pct60,2014-08,0.5000537155871481,Risk,-0.023422352155265003,-8.996204297547195,0.6758409785932722,0.010574018126888218,0.4067796610169492,0.03889974820819407,0.0,0.9999997173173043,2.826826956658005e-07
pct60,2014-09,0.5000268586043247,Risk,-0.027553184784407714,-6.813558652203144,0.6641221374045801,0.05740181268882175,0.9830508474576272,0.01351043889129138,0.0,0.9999999967569974,3.243002689661721e-09
pct60,2014-10,0.5000198738961346,Risk,0.008323012343988134,-5.243581772122841,0.5289634146341463,0.03469079939668175,0.847457627118644,-0.012503524833585187,0.0,0.9999742216241109,2.5778375889074613e-05
pct60,2014-11,0.5001438247050847,Risk,-0.03291130893504779,-5.243581772122841,0.4496951219512195,0.024096385542168676,0.7627118644067796,-0.00534189142940645,0.0,0.9994644489719302,0.0005355510280698356
pct60,2014-12,0.5032384502807743,Risk,0.017576853369501766,-6.657278067984107,0.3668188736681887,0.03453453453453453,0.8305084745762712,-0.03828321931380702,0.0,0.9873338482870724,0.012666151712927603
pct60,2015-01,0.5023636554379083,Risk,0.018745595189680886,-7.232871732847979,0.4622356495468278,0.016467065868263474,0.5932203389830508,-0.01889628763830438,0.0,0.9970222788099156,0.00297772119008449
pct60,2015-02,0.5012807997091808,Risk,0.027812458007211216,-15.809252161832122,0.6057401812688822,0.004491017964071856,0.06779661016949153,0.0009564439477115414,0.0,0.999604112039093,0.0003958879609068898
pct60,2015-03,0.5006405614423881,Risk,0.04220412798522122,-15.809252161832122,0.6998491704374057,0.005979073243647235,0.1694915254237288,0.027424305420686964,0.0,0.999999353648809,6.463511910150877e-07
pct60,2015-04,0.5003202859382263,Risk,-0.005815178618157391,-14.737897799264788,0.7650602409638554,0.0029895366218236174,0.03389830508474576,0.06270577857667142,0.0,0.9999999791318711,2.0868128890291217e-08
pct60,2015-05,0.5001601432731551,Risk,-0.019198078645188077,-13.475978043044623,0.7252252252252253,0.01195814648729447,0.4745762711864407,0.053034752267822415,0.0,0.9999999987838322,1.2161678002036174e-09
pct60,2015-06,0.5000801360237055,Risk,-0.021232242806343726,-13.169271506729208,0.6362275449101796,0.013412816691505217,0.4915254237288136,0.03343840794307418,0.0,0.9999997424514884,2.575485116959633e-07
pct60,2015-07,0.5000400939176115,Risk,-0.04367638139480012,-10.339199628550688,0.6287425149700598,0.0237741456166419,0.7457627118644068,0.009608554563292081,0.0,0.9999998963769647,1.0362303528025343e-07
pct60,2015-08,0.542440095849202,Risk,0.010981291928680692,-10.594951610021997,0.47832585949177875,0.004451038575667656,0.0847457627118644,-0.03589627518248424,0.0,0.8303198044384146,0.16968019556158537
pct60,2015-09,0.5381229423732392,Risk,0.03396146856773963,-10.594951610021997,0.49177877428998507,0.0073964497041420114,0.2542372881355932,-0.023482359340020888,0.0,0.932388422205447,0.06761157779455296
