dt,BM(무손절),HMM(p>=0.2)
2005-08-09,1.8717259319269555,1.3484139473809573
2005-08-10,1.8803886712718245,1.3546546893378322
2005-08-11,1.9125721284666588,1.3778400402571174
2005-08-12,1.9235494606849044,1.385748242850046
2005-08-16,1.9009310206241028,1.369453645694689
2005-08-17,1.894667845742702,1.3649415789327182
2005-08-18,1.8597102427226995,1.3397576998855065
2005-08-19,1.8548938701723459,1.3362879269813113
2005-08-22,1.9005055394101475,1.369147123893896
2005-08-23,1.8990757729480188,1.3681171028816599
2005-08-24,1.862263130006431,1.3415968306902666
2005-08-25,1.8675051915252388,1.3453732750641032
2005-08-26,1.8492265351940813,1.3322051104755295
2005-08-29,1.8094184878858888,1.3035269128330433
2005-08-30,1.8255015946715973,1.3151133770354921
2005-08-31,1.8437461792649184,1.3282569959329866
2005-09-01,1.8829585944244733,1.3565060929881316
2005-09-02,1.8990587370791001,1.36810483003612
2005-09-05,1.8967952518124778,1.3664741879366848
2005-09-06,1.9106659809383186,1.3764668285763173
2005-09-07,1.9452830743344578,1.4014054003815857
2005-09-08,1.9491464769978912,1.4041886422798049
2005-09-09,1.9614683963336752,1.413065501657272
2005-09-12,1.9714416510582464,1.420250354707606
2005-09-13,1.9710332057132092,1.4199561057523522
2005-09-14,1.9925625966902443,1.4354661388062646
2005-09-15,1.990554233948396,1.4340192900522268
2005-09-16,1.998281039275263,1.4395857738486653
2005-09-20,2.026873459954855,1.4601840987295165
2005-09-21,2.0366424920069073,1.4672218273022235
2005-09-22,2.0422587193784167,1.4712678252713867
2005-09-23,2.0012594077729493,1.4417314264542185
2005-09-26,2.0532192234822433,1.479163904687624
2005-09-27,2.0586993716569073,1.4831118695613186
2005-09-28,2.0909337287039973,1.5063338893483746
2005-09-29,2.0954438711228227,1.5095830503705536
2005-09-30,2.07806728482633,1.497064747920185
2005-10-04,2.1151182221782725,1.5237566902802844
2005-10-05,2.088942609585566,1.5048994631087245
2005-10-06,2.0465476032558056,1.474357588970399
2005-10-07,2.0440287877099106,1.4725430038567182
2005-10-10,2.0885682359783653,1.5046297598445497
2005-10-11,2.117654073593086,1.5255835482395048
2005-10-12,2.071344764747637,1.4922217633351897
2005-10-13,2.0311451002088265,1.4632614399141413
2005-10-14,2.025579980444071,1.4592522604815967
2005-10-17,2.002076298463024,1.4423199243647258
2005-10-18,2.018857252610879,1.4544091262277532
2005-10-19,1.9625406173030226,1.4138379425820249
2005-10-20,1.9780280919400939,1.4249953061971328
2005-10-21,2.0141939951262895,1.4510496592645663
2005-10-24,2.016100142654629,1.4524228709453664
2005-10-25,2.010449843545283,1.448352327285124
2005-10-26,2.0065694050129315,1.4455568125413651
2005-10-27,1.9850570499048146,1.4300590523329924
2005-10-28,1.941419671671025,1.3986221584833662
2005-10-31,1.9710161698442918,1.4199438329068126
2005-11-01,2.023503474226551,1.457756320345401
2005-11-02,2.0565719655871324,1.481579260557352
2005-11-03,2.072893366783196,1.493337394928507
2005-11-04,2.0797181020753976,1.4982540165867397
2005-11-07,2.073744329211106,1.4939504385300935
2005-11-08,2.087768173402711,1.5040533851107338
2005-11-09,2.0892658755860136,1.5051323478362804
2005-11-10,2.1009071911830683,1.5135188920675564
2005-11-11,2.1378218415836656,1.540112651663339
2005-11-14,2.1403917647363153,1.5419640553136387
2005-11-15,2.13397547478915,1.5373416826106594
2005-11-16,2.1566111584733685,1.5536487022804037
2005-11-17,2.160338274185457,1.5563337614143062
2005-11-18,2.1652738978182375,1.5598894442372786
2005-11-21,2.1594023401674547,1.5556595032538698
2005-11-22,2.1180454830692055,1.5258655243492185
2005-11-23,2.1819017369003286,1.5718683401592979
2005-11-24,2.1983932890310744,1.5837490533170007
2005-11-25,2.200963212183724,1.5856004569673003
2005-11-28,2.201848246349471,1.5862380462599663
2005-11-29,2.177408630350422,1.568631451982659
2005-11-30,2.208145285214209,1.5907745090441683
2005-12-01,2.22267978996436,1.6012453416533
2005-12-02,2.2297257837979987,1.606321360634699
2005-12-05,2.238286515683858,1.6124886151871844
2005-12-06,2.2483449497530197,1.6197348324652163
2005-12-07,2.2546249527488396,1.6242590224038789
2005-12-08,2.2536888109763384,1.6235846145745942
2005-12-09,2.2421499183472915,1.6152718570854034
2005-12-12,2.2690572422854816,1.6346562179397728
2005-12-13,2.2745884980668998,1.638641001350086
2005-12-14,2.270827310616975,1.6359313965251043
2005-12-15,2.2766309325465843,1.6401123957952028
2005-12-16,2.2483108780151833,1.6197102867741369
2005-12-19,2.2795581934375164,1.6422212298641374
2005-12-20,2.28228123165593,1.6441829394554452
2005-12-21,2.304678620929794,1.6603182889564838
2005-12-22,2.299079221672703,1.6562844141640123
2005-12-23,2.3138179490953723,1.6669023712507707
2005-12-26,2.3275012836631137,1.6767600105894678
2005-12-27,2.337678968814702,1.6840921377862765
2005-12-28,2.3285055689112872,1.6774835098009104
2005-12-29,2.3475840800636005,1.691227899454452
2006-01-02,2.364433177687128,1.7033661926996377
2006-01-03,2.373963915328826,1.710232251103639
2006-01-04,2.38628583466461,1.719109110481106
2006-01-05,2.375053172167091,1.7110169648739317
2006-01-06,2.404445447667839,1.7321915148197509
2006-01-09,2.3968717574067364,1.7267353369643206
2006-01-10,2.376380723415711,1.7119733488129303
2006-01-11,2.3726363640802055,1.7092758671646402
2006-01-12,2.3870856894857657,1.7196853355460742
2006-01-13,2.4104021846632127,1.7364828200308577
2006-01-16,2.4197798072391463,1.7432385724938506
2006-01-17,2.3649606663600933,1.7037462019048208
2006-01-18,2.3025512148600176,1.6587856799525174
2006-01-19,2.3157070607547943,1.6682633100860318
2006-01-20,2.2546760603555938,1.6242958409404977
2006-01-23,2.20812845709979,1.5907623858674764
2006-01-24,2.2581648816573274,1.626809229905694
2006-01-25,2.284987234005426,1.6461323762012137
2006-01-26,2.302278848711827,1.6585894640927323
2006-01-27,2.3564171780976517,1.6975913698667233
2006-01-31,2.382405396132259,1.7163135957373479
2006-02-01,2.3417974940029103,1.6870591730298938
2006-02-02,2.339193499112424,1.6851832236885151
2006-02-03,2.269516795237273,1.6349872854316456
2006-02-06,2.2833704884941954,1.6449676532257385
2006-02-07,2.267440496774251,1.6334914949642978
2006-02-08,2.231206450112383,1.6073880505147062
2006-02-09,2.249366063115613,1.6204704548533513
2006-02-10,2.2724610919971244,1.6371083923461205
2006-02-13,2.247885396801229,1.6194037649733446
2006-02-14,2.260513546268541,1.6285012362328282
2006-02-15,2.2190376458423637,1.5986214970782477
2006-02-16,2.236873785090648,1.6114708670204887
2006-02-17,2.268206279857572,1.6340431743381874
2006-02-20,2.2946201868606333,1.6530720716784533
2006-02-21,2.2916247824940283,1.6509141462273604
2006-02-22,2.2815663484248665,1.6436679289493286
2006-02-23,2.3167111382484697,1.6689866596286276
2006-02-24,2.3245229151654283,1.6746143579839157
2006-02-27,2.339942454081326,1.6857227798857133
2006-02-28,2.3343430548242354,1.6816889050932415
2006-03-02,2.327722542204552,1.6769194079126355
2006-03-03,2.261772954041489,1.6294085287896687
2006-03-06,2.288680485734178,1.648793039312886
2006-03-07,2.240873474705426,1.6143522916830244
2006-03-08,2.236414439893355,1.611139949197464
2006-03-09,2.231580823719584,1.6076577537788812
2006-03-10,2.2466598530116184,1.6185208684387353
2006-03-13,2.2776520459091776,1.6408480181833383
2006-03-14,2.257263019377162,1.6261595174363372
2006-03-15,2.2703336859273477,1.6355757833421536
2006-03-16,2.2737375356389893,1.6380279577485002
2006-03-17,2.282485454328449,1.6443300639330727
2006-03-20,2.291965084363392,1.651159303800455
2006-03-21,2.2748779000840087,1.6388494900554114
2006-03-22,2.2292321591083706,1.6059657474517475
2006-03-23,2.2333679279199954,1.608945205209752
2006-03-24,2.2486341440156297,1.6199431715016932
2006-03-27,2.264138654521619,1.6311128079623407
2006-03-28,2.265789679525185,1.6323022262977434
2006-03-29,2.2681892439886533,1.6340309014926473
2006-03-30,2.2774137514988224,1.640676348014632
2006-03-31,2.313936992423301,1.6669881315007005
2006-04-03,2.348230819818993,1.6916938185784127
2006-04-04,2.3582551821503186,1.6989154901653654
2006-04-05,2.3635822152592185,1.7027531490980519
2006-04-06,2.3775890235819053,1.7128438228331528
2006-04-07,2.3867113158785656,1.7194156322819
2006-04-10,2.379784573127354,1.7144255232192778
2006-04-11,2.3590039293647203,1.6994548966937146
2006-04-12,2.354766153094086,1.696401951531321
2006-04-13,2.392429758463584,1.7235352673243007
2006-04-14,2.43838172957075,1.756639621809981
2006-04-17,2.421209365946776,1.7442684438372393
2006-04-18,2.428646769256534,1.7496264389283531
2006-04-19,2.4470955765223734,1.7629171823034746
2006-04-20,2.4408155735265535,1.758392992364812
2006-04-21,2.4700206622237015,1.779432690678544
2006-04-24,2.4353522534663092,1.754457150667809
2006-04-25,2.435709798959091,1.7547147307552922
2006-04-26,2.4698673394034385,1.779322235068688
2006-04-27,2.4720969606867236,1.780928481145892
2006-04-28,2.416273742313996,1.7407127610142672
2006-05-02,2.4420920171684197,1.759312557767192
2006-05-03,2.4425515701202114,1.7596436252590646
2006-05-04,2.452507788975864,1.7668162054638588
2006-05-08,2.4715863001281777,1.7805605951174006
2006-05-09,2.4685397881548186,1.7783658511296891
2006-05-10,2.4696460808620015,1.7791628377455213
2006-05-11,2.492809253219185,1.7958498666204488
2006-05-12,2.459621718530676,1.7719411661585687
2006-05-15,2.4064876743930252,1.7336627595960206
2006-05-16,2.3522473375481905,1.6945873664176403
